Country,Year,Epi. Week (a),Total of Dengue Cases (b),Casos_Nuevos,iso3,area_km2,Population (historical),Inc_Nueva
Turks and Caicos Islands,2016,25,223.25,7.25,TCA,991.4510854718388,38387.39616613419,18.886407321359385
Turks and Caicos Islands,2016,26,230.5,7.25,TCA,991.4510854718388,38417.798722044725,18.871461252775624
Turks and Caicos Islands,2016,27,237.75,7.25,TCA,991.4510854718388,38448.201277955275,18.85653882112002
Turks and Caicos Islands,2016,28,245.0,7.25,TCA,991.4510854718388,38478.60383386581,18.841639970364845
Turks and Caicos Islands,2016,29,252.25,7.25,TCA,991.4510854718388,38509.00638977636,18.826764644659285
Turks and Caicos Islands,2016,30,259.5,7.25,TCA,991.4510854718388,38539.4089456869,18.811912788328783
Turks and Caicos Islands,2016,31,266.75,7.25,TCA,991.4510854718388,38569.81150159745,18.7970843458743
Turks and Caicos Islands,2016,32,274.0,7.25,TCA,991.4510854718388,38600.21405750798,18.782279261971684
Turks and Caicos Islands,2016,33,291.625,17.625,TCA,991.4510854718388,38630.61661341853,45.62443353254131
Turks and Caicos Islands,2016,34,309.25,17.625,TCA,991.4510854718388,38661.019169329076,45.588555032150914
Turks and Caicos Islands,2016,35,326.875,17.625,TCA,991.4510854718388,38691.42172523962,45.55273291625431
Turks and Caicos Islands,2016,36,344.5,17.625,TCA,991.4510854718388,38721.82428115016,45.516967052040144
Turks and Caicos Islands,2016,37,362.125,17.625,TCA,991.4510854718388,38752.226837060705,45.48125730711383
Turks and Caicos Islands,2016,38,379.75,17.625,TCA,991.4510854718388,38782.62939297125,45.44560354949594
Turks and Caicos Islands,2016,39,397.375,17.625,TCA,991.4510854718388,38813.03194888179,45.41000564762057
Turks and Caicos Islands,2016,40,415.0,17.625,TCA,991.4510854718388,38843.434504792334,45.374463470333716
Turks and Caicos Islands,2016,41,420.75,5.75,TCA,991.4510854718388,38873.83706070288,14.791439268063943
Turks and Caicos Islands,2016,42,426.5,5.75,TCA,991.4510854718388,38904.23961661342,14.779880179291709
Turks and Caicos Islands,2016,43,432.25,5.75,TCA,991.4510854718388,38934.64217252396,14.768339142610007
Turks and Caicos Islands,2016,44,438.0,5.75,TCA,991.4510854718388,38965.04472843451,14.756816115763296
Turks and Caicos Islands,2016,45,443.75,5.75,TCA,991.4510854718388,38995.44728434505,14.745311056627811
Turks and Caicos Islands,2016,46,449.5,5.75,TCA,991.4510854718388,39025.84984025559,14.73382392321105
Turks and Caicos Islands,2016,47,455.25,5.75,TCA,991.4510854718388,39056.252396166135,14.722354673651267
Turks and Caicos Islands,2016,48,461.0,5.75,TCA,991.4510854718388,39086.65495207668,14.710903266216958
Turks and Caicos Islands,2016,49,466.75,5.75,TCA,991.4510854718388,39117.05750798722,14.699469659306354
Turks and Caicos Islands,2016,50,472.5,5.75,TCA,991.4510854718388,39147.460063897764,14.68805381144693
Turks and Caicos Islands,2016,51,478.25,5.75,TCA,991.4510854718388,39177.86261980831,14.676655681294882
Turks and Caicos Islands,2016,52,484.0,5.75,TCA,991.4510854718388,39208.26517571885,14.665275227634652
Turks and Caicos Islands,2017,1,0.0,0.0,TCA,991.4510854718388,39238.66773162939,0.0
Turks and Caicos Islands,2017,2,0.0,0.0,TCA,991.4510854718388,39269.07028753994,0.0
Turks and Caicos Islands,2017,3,0.0,0.0,TCA,991.4510854718388,39299.47284345048,0.0
Turks and Caicos Islands,2017,4,0.0,0.0,TCA,991.4510854718388,39329.87539936102,0.0
Turks and Caicos Islands,2017,5,0.0,0.0,TCA,991.4510854718388,39360.277955271566,0.0
Turks and Caicos Islands,2017,6,0.0,0.0,TCA,991.4510854718388,39390.68051118211,0.0
Turks and Caicos Islands,2017,7,0.0,0.0,TCA,991.4510854718388,39421.08306709265,0.0
