PROVINCIA,DEPARTAMENTO,iso_year,iso_week,CONFIRMADO,NEGATIVO
BUENOS AIRES,TRES DE FEBRERO,2010,13,0,0
BUENOS AIRES,ALMIRANTE BROWN,2010,14,0,2
BUENOS AIRES,BERISSO,2010,14,0,0
BUENOS AIRES,HURLINGHAM,2010,14,0,1
BUENOS AIRES,LA MATANZA,2010,14,1,0
BUENOS AIRES,LA PLATA,2010,14,0,2
BUENOS AIRES,SAN FERNANDO,2010,14,0,2
BUENOS AIRES,BERISSO,2010,15,0,0
BUENOS AIRES,GENERAL SAN MARTIN,2010,15,0,0
BUENOS AIRES,JOSE C PAZ,2010,15,0,1
BUENOS AIRES,LA PLATA,2010,15,1,2
BUENOS AIRES,LOMAS DE ZAMORA,2010,15,0,1
BUENOS AIRES,PILAR,2010,15,0,1
BUENOS AIRES,TRES DE FEBRERO,2010,15,0,1
BUENOS AIRES,LA COSTA,2010,16,0,1
BUENOS AIRES,LA MATANZA,2010,16,0,0
BUENOS AIRES,LA PLATA,2010,16,2,1
BUENOS AIRES,LOMAS DE ZAMORA,2010,16,0,0
BUENOS AIRES,MORON,2010,16,0,1
BUENOS AIRES,ALMIRANTE BROWN,2010,17,0,1
BUENOS AIRES,BERAZATEGUI,2010,17,1,0
BUENOS AIRES,LA PLATA,2010,17,0,0
BUENOS AIRES,MORENO,2010,17,0,1
BUENOS AIRES,TIGRE,2010,17,0,1
BUENOS AIRES,ARRECIFES,2010,18,0,0
BUENOS AIRES,AVELLANEDA,2010,18,0,1
BUENOS AIRES,BRANDSEN,2010,18,0,2
BUENOS AIRES,LA PLATA,2010,18,0,3
BUENOS AIRES,MARCOS PAZ,2010,18,0,1
BUENOS AIRES,MORON,2010,18,0,1
BUENOS AIRES,QUILMES,2010,18,1,0
BUENOS AIRES,TRES DE FEBRERO,2010,18,0,1
BUENOS AIRES,SAN ISIDRO,2010,19,0,0
BUENOS AIRES,GENERAL LAS HERAS,2010,20,0,0
BUENOS AIRES,SAN ISIDRO,2010,20,1,0
BUENOS AIRES,VICENTE LOPEZ,2010,20,0,2
BUENOS AIRES,BERAZATEGUI,2010,22,0,1
BUENOS AIRES,SAN ISIDRO,2010,23,0,1
BUENOS AIRES,TIGRE,2010,28,0,0
BUENOS AIRES,QUILMES,2010,30,0,2
BUENOS AIRES,SAN ISIDRO,2010,30,0,0
BUENOS AIRES,SAN ISIDRO,2010,33,1,0
BUENOS AIRES,BERAZATEGUI,2010,35,0,1
BUENOS AIRES,LOMAS DE ZAMORA,2010,36,0,0
BUENOS AIRES,PERGAMINO,2010,36,0,1
BUENOS AIRES,SAN VICENTE,2010,36,0,0
BUENOS AIRES,BERAZATEGUI,2010,41,0,1
BUENOS AIRES,LA PLATA,2010,44,0,1
BUENOS AIRES,BERAZATEGUI,2010,45,0,1
BUENOS AIRES,GENERAL PUEYRREDON,2010,45,0,1
BUENOS AIRES,LA PLATA,2010,45,0,1
BUENOS AIRES,CAÑUELAS,2010,46,0,1
BUENOS AIRES,LOBOS,2010,46,0,1
BUENOS AIRES,MORENO,2010,46,0,1
BUENOS AIRES,MORON,2010,46,0,1
BUENOS AIRES,ALMIRANTE BROWN,2010,48,0,1
BUENOS AIRES,QUILMES,2010,48,0,1
BUENOS AIRES,LA MATANZA,2010,51,0,0
BUENOS AIRES,FLORENCIO VARELA,2010,52,0,1
BUENOS AIRES,LA PLATA,2010,52,1,0
BUENOS AIRES,SAN VICENTE,2010,52,0,1
BUENOS AIRES,TRENQUE LAUQUEN,2010,52,0,1
BUENOS AIRES,ALMIRANTE BROWN,2011,1,1,1
BUENOS AIRES,AZUL,2011,1,0,1
BUENOS AIRES,GENERAL PUEYRREDON,2011,1,0,1
BUENOS AIRES,PRESIDENTE PERON,2011,1,1,0
BUENOS AIRES,QUILMES,2011,1,0,1
BUENOS AIRES,SAN FERNANDO,2011,1,0,1
BUENOS AIRES,ALMIRANTE BROWN,2011,2,0,1
BUENOS AIRES,GENERAL SAN MARTIN,2011,2,0,0
BUENOS AIRES,HURLINGHAM,2011,2,1,2
BUENOS AIRES,LA MATANZA,2011,2,0,1
BUENOS AIRES,MERLO,2011,2,0,1
BUENOS AIRES,MORENO,2011,2,0,0
BUENOS AIRES,VICENTE LOPEZ,2011,2,0,0
BUENOS AIRES,ESTEBAN ECHEVERRIA,2011,3,0,0
BUENOS AIRES,LA MATANZA,2011,3,0,1
BUENOS AIRES,OLAVARRIA,2011,3,0,1
BUENOS AIRES,QUILMES,2011,3,0,1
BUENOS AIRES,SAN MIGUEL,2011,3,0,1
BUENOS AIRES,9 DE JULIO,2011,4,0,1
BUENOS AIRES,ALMIRANTE BROWN,2011,4,0,1
BUENOS AIRES,JOSE C PAZ,2011,4,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2011,4,1,2
BUENOS AIRES,OLAVARRIA,2011,4,0,1
BUENOS AIRES,SAN FERNANDO,2011,4,0,1
BUENOS AIRES,SAN MIGUEL,2011,4,0,1
BUENOS AIRES,BERISSO,2011,5,1,0
BUENOS AIRES,LOMAS DE ZAMORA,2011,5,0,1
BUENOS AIRES,MORON,2011,5,0,0
BUENOS AIRES,VICENTE LOPEZ,2011,5,0,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2011,6,0,0
BUENOS AIRES,OLAVARRIA,2011,6,0,0
BUENOS AIRES,ALMIRANTE BROWN,2011,7,0,0
BUENOS AIRES,ESTEBAN ECHEVERRIA,2011,7,0,0
BUENOS AIRES,LA PLATA,2011,7,0,2
BUENOS AIRES,LINCOLN,2011,7,1,1
BUENOS AIRES,LOMAS DE ZAMORA,2011,7,0,1
BUENOS AIRES,GENERAL SAN MARTIN,2011,8,1,0
BUENOS AIRES,LA MATANZA,2011,8,0,1
BUENOS AIRES,LANUS,2011,8,0,1
BUENOS AIRES,PILAR,2011,8,1,1
BUENOS AIRES,ALMIRANTE BROWN,2011,9,1,0
BUENOS AIRES,BAHIA BLANCA,2011,9,1,0
BUENOS AIRES,LA PLATA,2011,9,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2011,9,1,2
BUENOS AIRES,MALVINAS ARGENTINAS,2011,9,0,0
BUENOS AIRES,ALMIRANTE BROWN,2011,10,1,0
BUENOS AIRES,GENERAL SAN MARTIN,2011,10,1,0
BUENOS AIRES,HURLINGHAM,2011,10,0,0
BUENOS AIRES,LA PLATA,2011,10,0,1
BUENOS AIRES,PERGAMINO,2011,10,0,1
BUENOS AIRES,SAN MIGUEL,2011,10,0,0
BUENOS AIRES,ALMIRANTE BROWN,2011,11,1,0
BUENOS AIRES,HURLINGHAM,2011,11,2,0
BUENOS AIRES,LA MATANZA,2011,11,1,0
BUENOS AIRES,MORENO,2011,11,1,2
BUENOS AIRES,MORON,2011,11,0,0
BUENOS AIRES,ALMIRANTE BROWN,2011,12,0,1
BUENOS AIRES,BERISSO,2011,12,0,1
BUENOS AIRES,CHASCOMUS,2011,12,1,0
BUENOS AIRES,GENERAL SAN MARTIN,2011,12,0,0
BUENOS AIRES,HURLINGHAM,2011,12,0,1
BUENOS AIRES,LA PLATA,2011,12,0,1
BUENOS AIRES,ALMIRANTE BROWN,2011,13,2,0
BUENOS AIRES,BERAZATEGUI,2011,13,0,1
BUENOS AIRES,LA PLATA,2011,13,0,3
BUENOS AIRES,MORENO,2011,13,0,0
BUENOS AIRES,QUILMES,2011,13,1,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2011,14,1,1
BUENOS AIRES,EZEIZA,2011,14,1,0
BUENOS AIRES,LA PLATA,2011,14,0,2
BUENOS AIRES,LOMAS DE ZAMORA,2011,14,0,0
BUENOS AIRES,QUILMES,2011,14,0,1
BUENOS AIRES,SAN ISIDRO,2011,14,1,1
BUENOS AIRES,BERAZATEGUI,2011,15,2,1
BUENOS AIRES,LA MATANZA,2011,15,0,0
BUENOS AIRES,LA PLATA,2011,15,1,0
BUENOS AIRES,PILAR,2011,15,0,0
BUENOS AIRES,TRES DE FEBRERO,2011,15,0,0
BUENOS AIRES,VICENTE LOPEZ,2011,15,0,0
BUENOS AIRES,LA MATANZA,2011,16,1,0
BUENOS AIRES,PILAR,2011,16,0,1
BUENOS AIRES,SAN ISIDRO,2011,16,1,0
BUENOS AIRES,TIGRE,2011,16,0,0
BUENOS AIRES,GENERAL SAN MARTIN,2011,17,0,1
BUENOS AIRES,LA MATANZA,2011,17,0,0
BUENOS AIRES,LA PLATA,2011,17,1,0
BUENOS AIRES,SAN ISIDRO,2011,17,0,0
BUENOS AIRES,LA MATANZA,2011,18,2,0
BUENOS AIRES,LA PLATA,2011,18,3,2
BUENOS AIRES,LANUS,2011,18,1,1
BUENOS AIRES,MORON,2011,18,1,0
BUENOS AIRES,PERGAMINO,2011,18,0,1
BUENOS AIRES,CHASCOMUS,2011,19,0,0
BUENOS AIRES,LA PLATA,2011,19,1,3
BUENOS AIRES,MERLO,2011,19,1,0
BUENOS AIRES,ALMIRANTE BROWN,2011,20,1,0
BUENOS AIRES,GENERAL BELGRANO,2011,20,0,1
BUENOS AIRES,LA MATANZA,2011,20,0,2
BUENOS AIRES,MORENO,2011,20,0,2
BUENOS AIRES,BERISSO,2011,21,0,1
BUENOS AIRES,LA MATANZA,2011,21,1,0
BUENOS AIRES,MERLO,2011,21,0,0
BUENOS AIRES,ALMIRANTE BROWN,2011,22,0,2
BUENOS AIRES,BERAZATEGUI,2011,22,1,0
BUENOS AIRES,MORENO,2011,22,1,1
BUENOS AIRES,BERISSO,2011,23,1,0
BUENOS AIRES,LA PLATA,2011,23,1,0
BUENOS AIRES,BERAZATEGUI,2011,27,0,3
BUENOS AIRES,LA MATANZA,2011,33,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2011,35,0,1
BUENOS AIRES,BERAZATEGUI,2011,36,0,1
BUENOS AIRES,LA PLATA,2011,36,0,0
BUENOS AIRES,SAN NICOLAS,2011,36,0,1
BUENOS AIRES,LA PLATA,2011,37,0,1
BUENOS AIRES,SAN NICOLAS,2011,37,0,1
BUENOS AIRES,LA PLATA,2011,38,0,1
BUENOS AIRES,PERGAMINO,2011,39,0,1
BUENOS AIRES,MORON,2011,41,0,1
BUENOS AIRES,LA PLATA,2011,43,0,1
BUENOS AIRES,SAN NICOLAS,2011,46,0,1
BUENOS AIRES,BERAZATEGUI,2011,47,0,1
BUENOS AIRES,ESCOBAR,2011,48,0,1
BUENOS AIRES,FLORENCIO VARELA,2011,50,0,1
BUENOS AIRES,SAN ISIDRO,2011,51,0,1
BUENOS AIRES,LA PLATA,2011,52,0,1
BUENOS AIRES,VICENTE LOPEZ,2011,52,0,1
BUENOS AIRES,LANUS,2012,1,0,0
BUENOS AIRES,OLAVARRIA,2012,1,0,1
BUENOS AIRES,PEHUAJO,2012,1,0,2
BUENOS AIRES,PERGAMINO,2012,1,0,1
BUENOS AIRES,ESCOBAR,2012,2,0,1
BUENOS AIRES,LA PLATA,2012,2,1,1
BUENOS AIRES,LANUS,2012,2,0,1
BUENOS AIRES,MORENO,2012,2,0,1
BUENOS AIRES,PERGAMINO,2012,2,0,1
BUENOS AIRES,BERISSO,2012,3,2,0
BUENOS AIRES,LA PLATA,2012,3,0,1
BUENOS AIRES,LOMAS DE ZAMORA,2012,3,0,0
BUENOS AIRES,SAN ISIDRO,2012,3,0,1
BUENOS AIRES,SAN MIGUEL,2012,3,0,1
BUENOS AIRES,FLORENCIO VARELA,2012,4,0,1
BUENOS AIRES,LA PLATA,2012,4,1,0
BUENOS AIRES,QUILMES,2012,4,0,1
BUENOS AIRES,SAN FERNANDO,2012,4,0,1
BUENOS AIRES,SAN ISIDRO,2012,4,0,1
BUENOS AIRES,TIGRE,2012,4,0,1
BUENOS AIRES,ALMIRANTE BROWN,2012,5,1,1
BUENOS AIRES,GENERAL SAN MARTIN,2012,5,0,0
BUENOS AIRES,LA PLATA,2012,5,1,3
BUENOS AIRES,PRESIDENTE PERON,2012,5,0,1
BUENOS AIRES,SAN ISIDRO,2012,5,0,2
BUENOS AIRES,SAN MIGUEL,2012,5,1,0
BUENOS AIRES,ITUZAINGO,2012,6,0,1
BUENOS AIRES,LA MATANZA,2012,6,1,0
BUENOS AIRES,LA PLATA,2012,6,0,0
BUENOS AIRES,LANUS,2012,6,0,1
BUENOS AIRES,QUILMES,2012,6,0,1
BUENOS AIRES,LA PLATA,2012,7,0,0
BUENOS AIRES,BERAZATEGUI,2012,8,0,1
BUENOS AIRES,LA PLATA,2012,8,1,2
BUENOS AIRES,MERLO,2012,8,0,0
BUENOS AIRES,AVELLANEDA,2012,9,0,0
BUENOS AIRES,BERAZATEGUI,2012,9,0,0
BUENOS AIRES,LA MATANZA,2012,9,0,1
BUENOS AIRES,LA PLATA,2012,9,1,0
BUENOS AIRES,MORENO,2012,9,1,1
BUENOS AIRES,EZEIZA,2012,10,0,0
BUENOS AIRES,LA MATANZA,2012,10,0,1
BUENOS AIRES,LA PLATA,2012,10,0,0
BUENOS AIRES,LA PLATA,2012,11,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2012,11,0,0
BUENOS AIRES,LA PLATA,2012,12,0,0
BUENOS AIRES,LANUS,2012,12,2,0
BUENOS AIRES,PILAR,2012,12,0,0
BUENOS AIRES,SAN FERNANDO,2012,12,0,1
BUENOS AIRES,BERISSO,2012,13,1,0
BUENOS AIRES,DOLORES,2012,13,0,1
BUENOS AIRES,ENSENADA,2012,13,0,0
BUENOS AIRES,LA PLATA,2012,13,0,2
BUENOS AIRES,LANUS,2012,13,1,1
BUENOS AIRES,PERGAMINO,2012,13,1,0
BUENOS AIRES,PILAR,2012,13,0,1
BUENOS AIRES,ALMIRANTE BROWN,2012,15,1,0
BUENOS AIRES,LA PLATA,2012,15,0,1
BUENOS AIRES,ALMIRANTE BROWN,2012,16,0,1
BUENOS AIRES,LA MATANZA,2012,16,1,1
BUENOS AIRES,LUJAN,2012,16,0,0
BUENOS AIRES,ROJAS,2012,16,0,1
BUENOS AIRES,GENERAL SAN MARTIN,2012,17,0,0
BUENOS AIRES,LA PLATA,2012,17,0,1
BUENOS AIRES,LANUS,2012,17,2,1
BUENOS AIRES,QUILMES,2012,17,0,1
BUENOS AIRES,JOSE C PAZ,2012,18,0,0
BUENOS AIRES,QUILMES,2012,18,0,1
BUENOS AIRES,TRES DE FEBRERO,2012,18,0,0
BUENOS AIRES,AZUL,2012,19,0,1
BUENOS AIRES,JOSE C PAZ,2012,19,0,0
BUENOS AIRES,PRESIDENTE PERON,2012,19,0,0
BUENOS AIRES,SALADILLO,2012,19,0,1
BUENOS AIRES,ALMIRANTE BROWN,2012,20,1,0
BUENOS AIRES,QUILMES,2012,20,0,1
BUENOS AIRES,AZUL,2012,21,0,1
BUENOS AIRES,LA PLATA,2012,21,1,0
BUENOS AIRES,LANUS,2012,21,0,1
BUENOS AIRES,MORON,2012,21,0,0
BUENOS AIRES,PEHUAJO,2012,21,0,2
BUENOS AIRES,BAHIA BLANCA,2012,22,0,1
BUENOS AIRES,BERISSO,2012,23,1,0
BUENOS AIRES,PEHUAJO,2012,23,0,1
BUENOS AIRES,RIVADAVIA,2012,23,0,0
BUENOS AIRES,PILAR,2012,24,0,1
BUENOS AIRES,ITUZAINGO,2012,28,0,1
BUENOS AIRES,LOMAS DE ZAMORA,2012,30,0,1
BUENOS AIRES,LA PLATA,2012,31,0,0
BUENOS AIRES,LA PLATA,2012,35,0,0
BUENOS AIRES,BAHIA BLANCA,2012,36,0,1
BUENOS AIRES,LA PLATA,2012,36,1,0
BUENOS AIRES,LOMAS DE ZAMORA,2012,36,1,1
BUENOS AIRES,MARCOS PAZ,2012,36,0,0
BUENOS AIRES,LA PLATA,2012,37,0,1
BUENOS AIRES,AZUL,2012,38,0,1
BUENOS AIRES,VICENTE LOPEZ,2012,38,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2012,39,0,2
BUENOS AIRES,LOMAS DE ZAMORA,2012,40,0,0
BUENOS AIRES,PERGAMINO,2012,41,0,1
BUENOS AIRES,MORENO,2012,42,0,0
BUENOS AIRES,PERGAMINO,2012,42,0,1
BUENOS AIRES,ZARATE,2012,42,0,2
BUENOS AIRES,LOMAS DE ZAMORA,2012,43,0,1
BUENOS AIRES,AVELLANEDA,2012,46,0,0
BUENOS AIRES,LA PLATA,2012,46,0,2
BUENOS AIRES,MERLO,2012,46,0,0
BUENOS AIRES,ALMIRANTE BROWN,2012,47,0,0
BUENOS AIRES,DOLORES,2012,47,0,0
BUENOS AIRES,LA PLATA,2012,47,0,0
BUENOS AIRES,LA PLATA,2012,48,0,1
BUENOS AIRES,AZUL,2012,49,0,0
BUENOS AIRES,ALMIRANTE BROWN,2012,50,0,1
BUENOS AIRES,ALMIRANTE BROWN,2012,51,0,1
BUENOS AIRES,BERAZATEGUI,2012,51,1,0
BUENOS AIRES,BRANDSEN,2012,51,0,1
BUENOS AIRES,FLORENCIO VARELA,2012,51,0,1
BUENOS AIRES,LOMAS DE ZAMORA,2012,51,0,1
BUENOS AIRES,MORON,2012,51,0,2
BUENOS AIRES,PERGAMINO,2012,51,0,1
BUENOS AIRES,ALMIRANTE BROWN,2012,52,0,1
BUENOS AIRES,ALMIRANTE BROWN,2013,1,0,1
BUENOS AIRES,AVELLANEDA,2013,1,0,1
BUENOS AIRES,BERAZATEGUI,2013,1,0,1
BUENOS AIRES,GENERAL PUEYRREDON,2013,1,0,1
BUENOS AIRES,HURLINGHAM,2013,1,1,0
BUENOS AIRES,JUNIN,2013,1,0,0
BUENOS AIRES,LA PLATA,2013,1,2,3
BUENOS AIRES,LANUS,2013,1,0,0
BUENOS AIRES,PEHUAJO,2013,1,0,1
BUENOS AIRES,PERGAMINO,2013,1,0,0
BUENOS AIRES,QUILMES,2013,1,0,0
BUENOS AIRES,ALMIRANTE BROWN,2013,2,1,0
BUENOS AIRES,CHASCOMUS,2013,2,0,1
BUENOS AIRES,LA PLATA,2013,2,0,1
BUENOS AIRES,PERGAMINO,2013,2,0,1
BUENOS AIRES,SAN FERNANDO,2013,2,0,1
BUENOS AIRES,COLON,2013,3,0,1
BUENOS AIRES,LA MATANZA,2013,3,1,0
BUENOS AIRES,LA PLATA,2013,3,0,1
BUENOS AIRES,MERLO,2013,3,0,1
BUENOS AIRES,CARMEN DE ARECO,2013,4,0,1
BUENOS AIRES,JOSE C PAZ,2013,4,0,0
BUENOS AIRES,LA MATANZA,2013,4,0,0
BUENOS AIRES,LA PLATA,2013,4,0,1
BUENOS AIRES,LANUS,2013,4,0,1
BUENOS AIRES,LOMAS DE ZAMORA,2013,4,0,2
BUENOS AIRES,ALMIRANTE BROWN,2013,5,1,0
BUENOS AIRES,AVELLANEDA,2013,5,0,0
BUENOS AIRES,BERAZATEGUI,2013,5,2,1
BUENOS AIRES,BOLIVAR,2013,5,0,2
BUENOS AIRES,HURLINGHAM,2013,5,1,0
BUENOS AIRES,LA PLATA,2013,5,0,2
BUENOS AIRES,LANUS,2013,5,0,1
BUENOS AIRES,LOMAS DE ZAMORA,2013,5,0,1
BUENOS AIRES,PERGAMINO,2013,5,1,0
BUENOS AIRES,ZARATE,2013,5,0,0
BUENOS AIRES,AVELLANEDA,2013,6,0,1
BUENOS AIRES,BOLIVAR,2013,6,1,0
BUENOS AIRES,CARMEN DE ARECO,2013,6,0,1
BUENOS AIRES,ITUZAINGO,2013,6,0,0
BUENOS AIRES,LA PLATA,2013,6,1,3
BUENOS AIRES,MERLO,2013,6,1,0
BUENOS AIRES,MORON,2013,6,0,0
BUENOS AIRES,PERGAMINO,2013,6,0,0
BUENOS AIRES,SAN ANTONIO DE ARECO,2013,6,0,1
BUENOS AIRES,AVELLANEDA,2013,7,0,1
BUENOS AIRES,CARMEN DE ARECO,2013,7,0,1
BUENOS AIRES,ESCOBAR,2013,7,0,1
BUENOS AIRES,LA PLATA,2013,7,0,2
BUENOS AIRES,LANUS,2013,7,0,0
BUENOS AIRES,MORENO,2013,7,2,1
BUENOS AIRES,MORON,2013,7,1,0
BUENOS AIRES,PERGAMINO,2013,7,0,1
BUENOS AIRES,TRES DE FEBRERO,2013,7,0,0
BUENOS AIRES,ALMIRANTE BROWN,2013,8,1,2
BUENOS AIRES,AVELLANEDA,2013,8,1,0
BUENOS AIRES,BERAZATEGUI,2013,8,0,0
BUENOS AIRES,ESCOBAR,2013,8,0,0
BUENOS AIRES,ESTEBAN ECHEVERRIA,2013,8,1,0
BUENOS AIRES,LA MATANZA,2013,8,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2013,8,1,1
BUENOS AIRES,MERLO,2013,8,0,0
BUENOS AIRES,MORENO,2013,8,0,0
BUENOS AIRES,MORON,2013,8,0,0
BUENOS AIRES,PERGAMINO,2013,8,0,1
BUENOS AIRES,SAN ANTONIO DE ARECO,2013,8,0,0
BUENOS AIRES,TRES DE FEBRERO,2013,8,0,0
BUENOS AIRES,ALMIRANTE BROWN,2013,9,4,1
BUENOS AIRES,AVELLANEDA,2013,9,0,0
BUENOS AIRES,BERAZATEGUI,2013,9,1,1
BUENOS AIRES,BRAGADO,2013,9,1,0
BUENOS AIRES,ENSENADA,2013,9,0,1
BUENOS AIRES,JUNIN,2013,9,0,0
BUENOS AIRES,LA MATANZA,2013,9,0,0
BUENOS AIRES,LA PLATA,2013,9,0,1
BUENOS AIRES,LOMAS DE ZAMORA,2013,9,1,1
BUENOS AIRES,MORENO,2013,9,1,0
BUENOS AIRES,MORON,2013,9,0,0
BUENOS AIRES,PEHUAJO,2013,9,0,0
BUENOS AIRES,PERGAMINO,2013,9,0,1
BUENOS AIRES,VICENTE LOPEZ,2013,9,1,0
BUENOS AIRES,ALMIRANTE BROWN,2013,10,2,1
BUENOS AIRES,AVELLANEDA,2013,10,1,0
BUENOS AIRES,BERAZATEGUI,2013,10,0,1
BUENOS AIRES,GENERAL SAN MARTIN,2013,10,2,0
BUENOS AIRES,LA MATANZA,2013,10,0,1
BUENOS AIRES,LA PLATA,2013,10,0,3
BUENOS AIRES,LANUS,2013,10,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2013,10,1,0
BUENOS AIRES,PERGAMINO,2013,10,0,1
BUENOS AIRES,QUILMES,2013,10,0,1
BUENOS AIRES,SAN ISIDRO,2013,10,0,1
BUENOS AIRES,SAN MIGUEL,2013,10,0,1
BUENOS AIRES,TRES DE FEBRERO,2013,10,0,0
BUENOS AIRES,ALMIRANTE BROWN,2013,11,6,10
BUENOS AIRES,BRAGADO,2013,11,0,1
BUENOS AIRES,CHASCOMUS,2013,11,0,1
BUENOS AIRES,FLORENCIO VARELA,2013,11,1,0
BUENOS AIRES,GENERAL SAN MARTIN,2013,11,1,0
BUENOS AIRES,ITUZAINGO,2013,11,1,0
BUENOS AIRES,LA PLATA,2013,11,1,4
BUENOS AIRES,LANUS,2013,11,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2013,11,1,3
BUENOS AIRES,MORENO,2013,11,1,0
BUENOS AIRES,PILAR,2013,11,0,1
BUENOS AIRES,SAN ISIDRO,2013,11,0,1
BUENOS AIRES,TRES DE FEBRERO,2013,11,0,0
BUENOS AIRES,ALMIRANTE BROWN,2013,12,3,3
BUENOS AIRES,BERAZATEGUI,2013,12,2,0
BUENOS AIRES,CORONEL L. ROSALES,2013,12,0,1
BUENOS AIRES,EZEIZA,2013,12,0,1
BUENOS AIRES,GENERAL SAN MARTIN,2013,12,0,1
BUENOS AIRES,ITUZAINGO,2013,12,0,1
BUENOS AIRES,LA PLATA,2013,12,1,1
BUENOS AIRES,LOMAS DE ZAMORA,2013,12,1,2
BUENOS AIRES,QUILMES,2013,12,0,1
BUENOS AIRES,ALMIRANTE BROWN,2013,13,6,3
BUENOS AIRES,AVELLANEDA,2013,13,1,0
BUENOS AIRES,CAMPANA,2013,13,1,0
BUENOS AIRES,ESTEBAN ECHEVERRIA,2013,13,1,0
BUENOS AIRES,GENERAL SAN MARTIN,2013,13,1,1
BUENOS AIRES,LA PLATA,2013,13,1,2
BUENOS AIRES,MERLO,2013,13,0,1
BUENOS AIRES,MORENO,2013,13,0,0
BUENOS AIRES,SAN MIGUEL,2013,13,0,2
BUENOS AIRES,SUIPACHA,2013,13,0,0
BUENOS AIRES,ALMIRANTE BROWN,2013,14,2,3
BUENOS AIRES,BRANDSEN,2013,14,0,0
BUENOS AIRES,LA MATANZA,2013,14,0,0
BUENOS AIRES,LA PLATA,2013,14,1,0
BUENOS AIRES,MERLO,2013,14,0,0
BUENOS AIRES,PERGAMINO,2013,14,0,0
BUENOS AIRES,SAN ISIDRO,2013,14,0,1
BUENOS AIRES,TIGRE,2013,14,1,1
BUENOS AIRES,TRES DE FEBRERO,2013,14,0,1
BUENOS AIRES,ALMIRANTE BROWN,2013,15,0,3
BUENOS AIRES,GENERAL SAN MARTIN,2013,15,0,1
BUENOS AIRES,LA PLATA,2013,15,1,0
BUENOS AIRES,LANUS,2013,15,1,0
BUENOS AIRES,LOMAS DE ZAMORA,2013,15,1,0
BUENOS AIRES,MERLO,2013,15,3,1
BUENOS AIRES,MORENO,2013,15,0,1
BUENOS AIRES,PERGAMINO,2013,15,0,0
BUENOS AIRES,QUILMES,2013,15,1,1
BUENOS AIRES,SALTO,2013,15,1,0
BUENOS AIRES,SAN VICENTE,2013,15,1,0
BUENOS AIRES,TRES DE FEBRERO,2013,15,1,0
BUENOS AIRES,ALMIRANTE BROWN,2013,16,0,1
BUENOS AIRES,AVELLANEDA,2013,16,0,2
BUENOS AIRES,BERAZATEGUI,2013,16,0,1
BUENOS AIRES,ENSENADA,2013,16,0,1
BUENOS AIRES,FLORENCIO VARELA,2013,16,1,1
BUENOS AIRES,LA PLATA,2013,16,2,1
BUENOS AIRES,LOMAS DE ZAMORA,2013,16,0,1
BUENOS AIRES,MERLO,2013,16,0,0
BUENOS AIRES,MONTE,2013,16,0,1
BUENOS AIRES,SAN ISIDRO,2013,16,0,1
BUENOS AIRES,SAN MIGUEL,2013,16,0,0
BUENOS AIRES,VICENTE LOPEZ,2013,16,1,0
BUENOS AIRES,ALMIRANTE BROWN,2013,17,0,1
BUENOS AIRES,CAMPANA,2013,17,0,0
BUENOS AIRES,GENERAL SAN MARTIN,2013,17,1,0
BUENOS AIRES,LA PLATA,2013,17,1,0
BUENOS AIRES,LANUS,2013,17,1,0
BUENOS AIRES,LOMAS DE ZAMORA,2013,17,1,0
BUENOS AIRES,MERLO,2013,17,1,0
BUENOS AIRES,MORENO,2013,17,0,0
BUENOS AIRES,MORON,2013,17,0,1
BUENOS AIRES,OLAVARRIA,2013,17,0,1
BUENOS AIRES,SALTO,2013,17,0,1
BUENOS AIRES,LANUS,2013,18,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2013,18,1,2
BUENOS AIRES,MORENO,2013,18,0,0
BUENOS AIRES,OLAVARRIA,2013,18,0,0
BUENOS AIRES,SALTO,2013,18,1,0
BUENOS AIRES,SAN PEDRO,2013,18,0,2
BUENOS AIRES,ALMIRANTE BROWN,2013,19,0,1
BUENOS AIRES,AVELLANEDA,2013,19,1,1
BUENOS AIRES,LA MATANZA,2013,19,0,1
BUENOS AIRES,LA PLATA,2013,19,0,0
BUENOS AIRES,LANUS,2013,19,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2013,19,0,1
BUENOS AIRES,SAN MIGUEL,2013,19,0,0
BUENOS AIRES,ALMIRANTE BROWN,2013,20,1,0
BUENOS AIRES,FLORENCIO VARELA,2013,20,1,1
BUENOS AIRES,LA PLATA,2013,20,0,0
BUENOS AIRES,LOMAS DE ZAMORA,2013,20,0,2
BUENOS AIRES,MERLO,2013,20,0,1
BUENOS AIRES,ALMIRANTE BROWN,2013,21,1,0
BUENOS AIRES,JUNIN,2013,21,0,1
BUENOS AIRES,LA PLATA,2013,21,0,1
BUENOS AIRES,PERGAMINO,2013,21,0,0
